prob_car,prob_elec,prob_green
0.6794035,0.51616967,0.3718863
0.69172925,0.6033739,0.38177
0.6794035,0.38746077,0.34514022
0.7348878,0.6329965,0.40837
0.676185,0.6652428,0.52485913
0.51730794,0.6652428,0.30922705
0.5259844,0.70382804,0.39223444
0.7861548,0.6652428,0.5738858
0.48424885,0.68122256,0.44523016
0.7768958,0.38792393,0.48454154
0.69172925,0.6506489,0.3718863
0.69172925,0.6329965,0.52485913
0.6539687,0.68212306,0.52485913
0.7266818,0.42915708,0.3363213
0.72743154,0.6736222,0.52485913
0.7266818,0.54539406,0.3718863
0.7629765,0.74201745,0.40123454
0.785519,0.6736222,0.5738858
0.6377366,0.5493607,0.48755682
0.72743154,0.5188071,0.5464306
0.72743154,0.68122256,0.29013312
0.72743154,0.6329965,0.38177
0.76365906,0.7223972,0.54987806
0.72743154,0.6652428,0.5342755
0.48424885,0.4558267,0.5464306
